sample_no,docid,sentence1,sentence2,location1,location2,event1,event2,sent1_id,sent2_id,same_sent,predicted
194,10_20010301.txt,"Y los informativos , responsables de testimoniar esa realidad , [ tratan ] de convertirla en espectáculo , tomando de la ficción los aspectos supuestamente más atractivos para el espectador , incluidas las escenas escabrosas .",Como una bocanada de aire clarificador se [ agradece ] la lista de recomendaciones del Consell de l'Audiovisual de Catalunya .,10,7,tratan,agradece,3,4,0,AFTER
195,10_20010301.txt,"Y los informativos , responsables de testimoniar esa realidad , tratan de convertirla en espectáculo , [ tomando ] de la ficción los aspectos supuestamente más atractivos para el espectador , incluidas las escenas escabrosas .","Y los informativos , responsables de testimoniar esa realidad , tratan de convertirla en espectáculo , tomando de la ficción los aspectos supuestamente más atractivos para el espectador , [ incluidas ] las escenas escabrosas .",16,29,tomando,incluidas,3,3,1,VAGUE
196,10_20010301.txt,"Y los informativos , responsables de testimoniar esa realidad , tratan de convertirla en espectáculo , [ tomando ] de la ficción los aspectos supuestamente más atractivos para el espectador , incluidas las escenas escabrosas .",Como una bocanada de aire clarificador se [ agradece ] la lista de recomendaciones del Consell de l'Audiovisual de Catalunya .,16,7,tomando,agradece,3,4,0,BEFORE
197,10_20010301.txt,"Y los informativos , responsables de testimoniar esa realidad , tratan de convertirla en espectáculo , tomando de la ficción los aspectos supuestamente más atractivos para el espectador , [ incluidas ] las escenas escabrosas .",Como una bocanada de aire clarificador se [ agradece ] la lista de recomendaciones del Consell de l'Audiovisual de Catalunya .,29,7,incluidas,agradece,3,4,0,BEFORE
198,10_20010301.txt,Como una bocanada de aire clarificador se [ agradece ] la lista de recomendaciones del Consell de l'Audiovisual de Catalunya .,[ Sigue ] pendiente una normativa ética para la ficción .,7,0,agradece,Sigue,4,5,0,AFTER
199,108_20020202.txt,La Comisión de Apelación de la Federación Italiana de Fútbol se [ pronunciará ] ese día sobre los casos de dopaje por nandrolona del español Josep Guardiola ( Brescia ) y del defensa holandés Jaap Stam ( Lazio ) .,"El Comité de Apelación estudiará el recurso contra la decisión de la Comisión Disciplinaria , que el pasado 24 de enero [ suspendió ] con cuatro meses a Guardiola y con cinco a Stam .",11,21,pronunciará,suspendió,1,2,0,BEFORE
200,108_20000601_b.txt,El paro en Francia [ cayó ] en abril por debajo del 10% por primera vez en 10 años .,"La tasa de desempleo se [ situó ] en el 9,8% .",4,5,cayó,situó,1,2,0,BEFORE
201,108_20000601_b.txt,"La tasa de desempleo se [ situó ] en el 9,8% .","En abril , el número de demandantes de empleo [ disminuyó ] un 3,1% en relación con marzo , hasta situarse en un total de 2.371.300 parados .",5,9,situó,disminuyó,2,3,0,BEFORE
202,108_20000601_b.txt,"La tasa de desempleo se [ situó ] en el 9,8% .","En abril , el número de demandantes de empleo disminuyó un 3,1% en relación con marzo , hasta [ situarse ] en un total de 2.371.300 parados .",5,18,situó,situarse,2,3,0,BEFORE
203,108_20000601_b.txt,"En abril , el número de demandantes de empleo [ disminuyó ] un 3,1% en relación con marzo , hasta situarse en un total de 2.371.300 parados .","En abril , el número de demandantes de empleo disminuyó un 3,1% en relación con marzo , hasta [ situarse ] en un total de 2.371.300 parados .",9,18,disminuyó,situarse,3,3,1,AFTER
204,108_20000601_b.txt,"En abril , el número de demandantes de empleo [ disminuyó ] un 3,1% en relación con marzo , hasta situarse en un total de 2.371.300 parados .",El Gobierno [ explicó ] esta caída por el favorable contexto de la economía .,9,2,disminuyó,explicó,3,4,0,BEFORE
205,108_20000601_b.txt,"En abril , el número de demandantes de empleo disminuyó un 3,1% en relación con marzo , hasta [ situarse ] en un total de 2.371.300 parados .",El Gobierno [ explicó ] esta caída por el favorable contexto de la economía .,18,2,situarse,explicó,3,4,0,VAGUE
206,108_20000301_c.txt,Bruguera [ pierde ] en Santiago de Chile .,"El tenista catalán fue [ eliminado ] por el argentino Mariano Hood ( 7-6 , 6-4 ) en la primera ronda del torneo en el que el bicampeón de Roland Garros jugaba con una invitación especial .",1,4,pierde,eliminado,1,2,0,VAGUE
207,108_20000301_c.txt,Bruguera [ pierde ] en Santiago de Chile .,"El tenista catalán fue eliminado por el argentino Mariano Hood ( 7-6 , 6-4 ) en la primera ronda del torneo en el que el bicampeón de Roland Garros [ jugaba ] con una invitación especial .",1,29,pierde,jugaba,1,2,0,AFTER
208,108_20000301_c.txt,"El tenista catalán fue [ eliminado ] por el argentino Mariano Hood ( 7-6 , 6-4 ) en la primera ronda del torneo en el que el bicampeón de Roland Garros jugaba con una invitación especial .","El tenista catalán fue eliminado por el argentino Mariano Hood ( 7-6 , 6-4 ) en la primera ronda del torneo en el que el bicampeón de Roland Garros [ jugaba ] con una invitación especial .",4,29,eliminado,jugaba,2,2,1,BEFORE
209,108_20000301_c.txt,"El tenista catalán fue [ eliminado ] por el argentino Mariano Hood ( 7-6 , 6-4 ) en la primera ronda del torneo en el que el bicampeón de Roland Garros jugaba con una invitación especial .","Bruguera no ha tenido suerte en los dos torneos que ha [ disputado ] hasta el momento en su regreso a las pistas , después de un largo periodo lesionado .",4,11,eliminado,disputado,2,3,0,AFTER
210,108_20000301_c.txt,"El tenista catalán fue eliminado por el argentino Mariano Hood ( 7-6 , 6-4 ) en la primera ronda del torneo en el que el bicampeón de Roland Garros [ jugaba ] con una invitación especial .","Bruguera no ha tenido suerte en los dos torneos que ha [ disputado ] hasta el momento en su regreso a las pistas , después de un largo periodo lesionado .",29,11,jugaba,disputado,2,3,0,BEFORE
211,108_20000301_c.txt,"Bruguera no ha tenido suerte en los dos torneos que ha [ disputado ] hasta el momento en su regreso a las pistas , después de un largo periodo lesionado .","El catalán [ tendrá ] una tercera oportunidad , la próxima semana , en el torneo de Bogotá .",11,2,disputado,tendrá,3,4,0,AFTER
212,109_20010301.txt,"El ayuntamiento ya [ dispone ] de datos sobre la Via Alexandra , donde según el concejal de Via Pública , Joan Carles Sánchez , hay 260 vecinos interesados en adquirir plazas .","El ayuntamiento ya dispone de datos sobre la Via Alexandra , donde según el concejal de Via Pública , Joan Carles Sánchez , [ hay ] 260 vecinos interesados en adquirir plazas .",3,23,dispone,hay,2,2,1,BEFORE
213,109_20010301.txt,"El ayuntamiento ya [ dispone ] de datos sobre la Via Alexandra , donde según el concejal de Via Pública , Joan Carles Sánchez , hay 260 vecinos interesados en adquirir plazas .","En los otros casos , se esperan los resultados inminentes de estudios que se están [ ultimando ] .",3,15,dispone,ultimando,2,3,0,BEFORE
214,109_20010301.txt,"El ayuntamiento ya dispone de datos sobre la Via Alexandra , donde según el concejal de Via Pública , Joan Carles Sánchez , [ hay ] 260 vecinos interesados en adquirir plazas .","En los otros casos , se esperan los resultados inminentes de estudios que se están [ ultimando ] .",23,15,hay,ultimando,2,3,0,VAGUE
215,109_20010301.txt,"Empleados de Doimo , la empresa a la que el ayuntamiento ha [ encargado ] el informe de viabilidad de los aparcamientos , realizaban ayer una encuesta junto a la plaza del Pi de Can'Oriac .","Empleados de Doimo , la empresa a la que el ayuntamiento ha encargado el informe de viabilidad de los aparcamientos , [ realizaban ] ayer una encuesta junto a la plaza del Pi de Can'Oriac .",12,21,encargado,realizaban,5,5,1,EQUAL
216,109_20010301.txt,"Empleados de Doimo , la empresa a la que el ayuntamiento ha [ encargado ] el informe de viabilidad de los aparcamientos , realizaban ayer una encuesta junto a la plaza del Pi de Can'Oriac .","Los jóvenes [ anotaban ] la movilidad , los vehículos aparcados legal e ilegalmente y la predisposición de vecinos y usuarios a comprar plazas en un hipotético párking .",12,2,encargado,anotaban,5,6,0,BEFORE
217,109_20010301.txt,"Empleados de Doimo , la empresa a la que el ayuntamiento ha encargado el informe de viabilidad de los aparcamientos , [ realizaban ] ayer una encuesta junto a la plaza del Pi de Can'Oriac .","Los jóvenes [ anotaban ] la movilidad , los vehículos aparcados legal e ilegalmente y la predisposición de vecinos y usuarios a comprar plazas en un hipotético párking .",21,2,realizaban,anotaban,5,6,0,BEFORE
218,109_20010301.txt,"Los jóvenes [ anotaban ] la movilidad , los vehículos aparcados legal e ilegalmente y la predisposición de vecinos y usuarios a comprar plazas en un hipotético párking .",Sánchez [ anunció ] que en 15 días dispondrá de los resultados .,2,1,anotaban,anunció,6,7,0,BEFORE
219,109_20010301.txt,Sánchez [ anunció ] que en 15 días dispondrá de los resultados .,"El concejal [ insistió ] en que las inversiones en todos los proyectos dependerán de que "" los vecinos opten a adquirir plazas con una concesión de 50 años "" .",1,2,anunció,insistió,7,8,0,VAGUE
220,109_20010301.txt,"El concejal [ insistió ] en que las inversiones en todos los proyectos dependerán de que "" los vecinos opten a adquirir plazas con una concesión de 50 años "" .","Se [ confía ] en que los ciudadanos evalúen las ventajas de "" no tener que dar vueltas hasta encontrar un sitio libre "" .",2,1,insistió,confía,8,9,0,BEFORE
221,109_20010301.txt,"Se [ confía ] en que los ciudadanos evalúen las ventajas de "" no tener que dar vueltas hasta encontrar un sitio libre "" .","PLAZAS EN EL CENTRO Las 1.500 plazas de pago de superficie ( zona azul ) de la ciudad , principalmente en el centro urbano , y las 1.893 de los párkings actuales 654 sólo en el Hospital Parc Taulí y 511 repartidas en tres pequeños estacionamientos en La Concòrdia , Sant Oleguer y la plaza de Mossèn Geis - - [ son ] insuficientes para la demanda .",1,60,confía,son,9,10,0,AFTER
222,109_20010301.txt,Los párkings del Mercat Central y de la plaza del Doctor Robert ( 728 plazas ) se [ reforzarán ] en el futuro con las 550 plazas del Vapor Turull y del cine Imperial .,"Josep Mil , secretario de la Oficina de Dinamización del Centro , [ recordó ] ayer que ejecutar el paralizado plan de aparcamientos "" es básico por una cuestión de calidad ambiental y de movilidad "" .",17,12,reforzarán,recordó,12,13,0,EQUAL
223,109_20010301.txt,Los párkings del Mercat Central y de la plaza del Doctor Robert ( 728 plazas ) se [ reforzarán ] en el futuro con las 550 plazas del Vapor Turull y del cine Imperial .,"Josep Mil , secretario de la Oficina de Dinamización del Centro , recordó ayer que [ ejecutar ] el paralizado plan de aparcamientos "" es básico por una cuestión de calidad ambiental y de movilidad "" .",17,15,reforzarán,ejecutar,12,13,0,AFTER
224,109_20010301.txt,Los párkings del Mercat Central y de la plaza del Doctor Robert ( 728 plazas ) se [ reforzarán ] en el futuro con las 550 plazas del Vapor Turull y del cine Imperial .,"Josep Mil , secretario de la Oficina de Dinamización del Centro , recordó ayer que ejecutar el paralizado plan de aparcamientos "" [ es ] básico por una cuestión de calidad ambiental y de movilidad "" .",17,22,reforzarán,es,12,13,0,BEFORE
225,109_20010301.txt,"Josep Mil , secretario de la Oficina de Dinamización del Centro , [ recordó ] ayer que ejecutar el paralizado plan de aparcamientos "" es básico por una cuestión de calidad ambiental y de movilidad "" .","Josep Mil , secretario de la Oficina de Dinamización del Centro , recordó ayer que [ ejecutar ] el paralizado plan de aparcamientos "" es básico por una cuestión de calidad ambiental y de movilidad "" .",12,15,recordó,ejecutar,13,13,1,AFTER
